Iden	MOIS	NUMISL	DEP	ZEAT	AGGL_FR	AGGL_FR_5	SEXE	AGE	AGE5	LIEN	LIEN2	NPF5	ACTI_FR	SIT_SAL	NB_SAL	SAL	QUAL_SAL	TPS_FR	ACTI_FR_CF	SIT_CF	NB_SAL_CF	SAL_CF	QUAL_SAL_CF	TPS_FR_CF	COUPLE	STM	DIPLIN_FR	DIPLIN3	DIPLCF_FR	DIPLCF3	HAB_TYP	HAB_STAT	REVR_FR	TX_EQUIP	RES_SEC	RSPC	REC_PRO	REC_PRO_CF 	PRO16_FR 	PRIN9	PRO16_FR_CF 	PRCF9	PRO6_FR	PRO6_FR_CF	E15	PENF_FR	STAN	Poids	REAC	P_FRA	P_ALL	P_AUT	P_BEL	P_ESP	P_FIN	P_GRE	P_IRL	P_ITA	P_LUX	P_PAY	P_POR	P_NON	DRAP	QFRA_01	QFRA_02	QFRA_03	QFRA_04	QFRA_05	QFRA_06	QFRA_07	QFRA_08	QFRA_TOT	QALL_01	QALL_02	QALL_03	QALL_04	QALL_05	QALL_06	QALL_07	QALL_08	QALL_TOT	QAUT_01	QAUT_02	QAUT_03	QAUT_04	QAUT_05	QAUT_06	QAUT_07	QAUT_08	QAUT_TOT	QBEL_01	QBEL_02	QBEL_03	QBEL_04	QBEL_05	QBEL_06	QBEL_07	QBEL_08	QBEL_TOT	QESP_01	QESP_02	QESP_03	QESP_04	QESP_05	QESP_06	QESP_07	QESP_08	QESP_TOT	QFIN_01	QFIN_02	QFIN_03	QFIN_04	QFIN_05	QFIN_06	QFIN_07	QFIN_08	QFIN_TOT	QGRE_01	QGRE_02	QGRE_03	QGRE_04	QGRE_05	QGRE_06	QGRE_07	QGRE_08	QGRE_TOT	QIRL_01	QIRL_02	QIRL_03	QIRL_04	QIRL_05	QIRL_06	QIRL_07	QIRL_08	QIRL_TOT	QITA_01	QITA_02	QITA_03	QITA_04	QITA_05	QITA_06	QITA_07	QITA_08	QITA_TOT	QLUX_01	QLUX_02	QLUX_03	QLUX_04	QLUX_05	QLUX_06	QLUX_07	QLUX_08	QLUX_TOT	QPAY_01	QPAY_02	QPAY_03	QPAY_04	QPAY_05	QPAY_06	QPAY_07	QPAY_08	QPAY_TOT	QPOR_01	QPOR_02	QPOR_03	QPOR_04	QPOR_05	QPOR_06	QPOR_07	QPOR_08	QPOR_TOT	NB_TOT	CODCOM	QCHY_01	QCHY_02	QCHY_03	QCHY_04	QCHY_05	QCHY_06	QCHY_07	QCHY_08	QESTO_01	QESTO_02	QESTO_03	QESTO_04	QESTO_05	QESTO_06	QESTO_07	QESTO_08	QMAL_01	QMAL_02	QMAL_03	QMAL_04	QMAL_05	QMAL_06	QMAL_07	QMAL_08	QSLVA_01	QSLVA_02	QSLVA_03	QSLVA_04	QSLVA_05	QSLVA_06	QSLVA_07	QSLVA_08	QSLVE_01	QSLVE_02	QSLVE_03	QSLVE_04	QSLVE_05	QSLVE_06	QSLVE_07	QSLVE_08	P_CHY	P_EST	P_MAL	P_SLVE	P_SLVA
FR04121736	36	9236	87	7	1	1	1	33	2	1	1	2	2	1	0	0	0	1	0	0	0	0	0	0	1	1	4	2	4	2	3	1	3	2	0	2	2	0	2	4	2	4	2	2	0	2	2	1.168301	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87041																																													
FR04121737	36	9237	87	7	1	1	1	35	3	1	1	3	1	2	0	3	5	1	0	0	0	0	0	0	1	1	3	2	3	2	3	1	11	1	0	1	12	0	12	2	12	2	5	5	1	1	2	0.924181	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87041																																													
FR04121738	36	9238	87	7	1	1	1	42	3	1	1	2	3	2	0	2	4	1	0	0	0	0	0	0	1	1	3	2	3	2	4	2	2	0	0	1	11	0	11	2	11	2	5	5	0	2	1	0.707957	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	4	3	2	0	3	0	0	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	87041																																													
FR04121739	36	9239	87	7	7	4	1	69	5	1	1	2	5	1	0	0	0	1	0	0	0	0	0	0	1	1	1	1	1	1	3	1	4	2	0	2	2	0	14	8	14	8	6	6	0	2	2	1.210386	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87085																																													
FR04121740	36	9240	87	7	7	4	1	80	5	1	1	1	5	2	0	1	3	1	0	0	0	0	0	0	2	3	1	1	1	1	3	2	1	1	0	1	10	0	14	8	14	8	6	6	0	2	3	0.781565	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87085																																													
FR04121741	36	9241	87	7	7	4	2	40	3	2	2	3	1	2	0	3	3	1	1	2	0	3	3	1	1	1	3	2	3	2	5	2	7	3	0	1	9	10	9	5	10	5	4	4	1	1	2	1.046841	1	1	1	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	87085																																													
FR04121742	36	9242	87	7	7	4	2	41	3	1	1	1	1	2	0	3	2	1	0	0	0	0	0	0	2	2	5	3	5	3	3	1	5	2	1	1	7	0	7	5	7	5	4	4	0	2	2	0.512577	1	1	1	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	3	2	1	1	7	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	87085																																													
FR04121743	36	9243	87	7	7	4	1	31	2	2	2	2	3	2	0	1	3	1	1	2	0	3	3	1	1	1	4	2	4	2	5	2	5	2	0	1	10	10	10	5	10	5	4	4	0	2	2	0.761518	1	1	0	0	1	0	0	0	0	0	0	0	0	0	1	1	4	3	0	0	0	1	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	87085																																													
FR04121744	36	9244	87	7	7	4	2	40	3	2	2	4	1	1	2	0	0	1	1	1	0	0	0	1	1	1	3	2	3	2	3	1	9	2	0	1	3	2	3	4	2	4	2	2	2	1	3	1.675385	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87085																																													
FR04121745	36	9245	87	7	7	4	2	64	4	2	2	2	5	2	0	1	3	1	5	2	0	2	3	1	1	1	2	2	1	1	3	1	6	1	1	1	10	11	14	8	14	8	6	6	0	2	2	1.038575	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87085																																													
FR04121746	36	9246	87	7	7	4	2	53	4	1	1	1	1	1	40	0	0	1	0	0	0	0	0	0	2	3	4	2	4	2	5	1	10	1	0	1	5	0	5	3	5	3	3	3	0	2	2	0.652385	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87085																																													
FR04121747	36	9247	87	7	7	4	1	20	1	1	1	1	1	2	0	3	3	2	0	0	0	0	0	0	2	2	4	2	4	2	5	2	1	2	0	1	10	0	10	5	10	5	4	4	0	2	1	0.566996	1	1	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	87085																																													
FR04121748	36	9248	87	7	7	4	2	23	1	1	1	1	1	2	0	3	2	1	0	0	0	0	0	0	2	2	6	3	6	3	5	2	5	2	0	1	9	0	9	5	9	5	4	4	0	2	2	0.534353	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	2	1	0	1	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	87085																																													
FR04121749	36	9249	87	7	7	4	2	38	3	1	1	2	8	0	0	0	0	0	0	0	0	0	0	0	2	1	6	3	6	3	5	2	7	2	0	1	0	0	13	6	13	6	6	6	1	1	3	0.972702	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87085																																													
FR04121750	36	9250	87	7	7	4	1	70	5	1	1	2	5	2	0	3	4	1	0	0	0	0	0	0	1	1	3	2	3	2	3	1	3	1	0	1	11	0	14	8	14	8	6	6	0	2	2	1.210386	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	87085																																													
FR04121751	36	9251	87	7	7	4	2	21	1	3	2	3	1	2	0	1	3	2	1	2	0	3	4	1	2	2	4	2	2	2	3	2	12	1	0	2	10	11	10	5	11	2	4	5	0	2	2	0.904892	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87085																																													
FR04121752	36	9252	87	7	7	4	2	54	4	2	2	2	1	2	0	3	3	2	5	2	0	1	4	1	1	1	1	1	3	2	3	2	5	1	0	1	10	11	10	5	14	8	4	6	0	2	3	1.038575	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	4	33	1	3	1	1	3	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49	87085																																													
FR04121753	36	9253	87	7	7	4	2	26	2	1	1	1	3	2	0	3	3	2	0	0	0	0	0	0	2	2	3	2	3	2	3	2	1	0	0	1	10	0	10	5	10	5	4	4	0	2	1	0.456716	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	3	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	87085																																													
FR04121754	36	9254	87	7	7	4	1	42	3	1	1	1	1	2	0	3	4	2	0	0	0	0	0	0	2	2	4	2	4	2	5	2	3	1	0	1	11	0	11	2	11	2	5	5	0	2	1	0.446878	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	0	0	0	1	1	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	87085																																													
FR04121755	36	9255	87	7	7	4	2	20	1	1	1	2	8	0	0	0	0	0	0	0	0	0	0	0	2	2	4	2	4	2	5	2	12	1	0	1	0	0	13	6	13	6	6	6	0	2	2	1.015837	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	3	3	3	5	2	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	17	87085																																													
FR04121756	36	9256	87	7	7	4	1	49	3	1	1	1	1	2	0	1	3	1	0	0	0	0	0	0	2	2	1	1	1	1	4	2	3	0	0	1	8	0	8	5	8	5	4	4	0	2	1	0.543689	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	87085																																													
FR04121757	36	9257	87	7	7	4	1	80	5	1	1	2	5	2	0	1	2	1	0	0	0	0	0	0	1	1	1	1	1	1	4	2	3	0	0	1	9	0	14	8	14	8	6	6	0	2	1	1.210386	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	1	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	87085																																													
FR04121758	36	9258	87	7	7	4	1	28	2	1	1	4	1	2	0	1	6	1	0	0	0	0	0	0	1	1	6	3	6	3	3	1	11	2	0	1	9	0	9	5	9	5	4	4	2	1	3	1.054818	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	2	2	1	2	2	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	87085																																													
FR04121759	36	9259	87	7	7	4	2	32	2	1	1	3	3	2	0	3	4	1	0	0	0	0	0	0	2	3	3	2	3	2	4	2	2	1	0	1	11	0	11	2	11	2	5	5	2	1	2	0.776745	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	3	2	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	87113																																													
FR04121760	36	9260	87	7	7	4	1	30	2	1	1	1	1	2	0	1	3	2	0	0	0	0	0	0	2	2	5	3	5	3	4	2	3	2	0	1	10	0	10	5	10	5	4	4	0	2	2	0.484918	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87113																																													
FR04121761	36	9261	87	7	7	4	1	40	3	1	1	3	3	2	0	3	4	1	0	0	0	0	0	0	2	3	3	2	3	2	4	2	12	1	0	1	11	0	11	2	11	2	5	5	0	2	2	0.916963	1	1	0	1	0	0	0	0	0	0	0	0	0	0	1	22	17	0	0	0	0	0	0	39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	87113																																													
FR04121762	36	9262	87	7	7	4	1	72	5	1	1	2	5	2	0	3	4	1	0	0	0	0	0	0	1	1	1	1	1	1	4	2	3	1	0	1	11	0	14	8	14	8	6	6	0	2	1	1.210386	1	1	0	0	0	1	0	0	0	0	0	0	0	0	1	8	2	1	1	1	0	2	1	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	87113																																													
FR04121763	36	9263	87	7	3	2	2	66	5	2	2	2	5	2	0	2	3	1	5	2	0	2	4	1	1	1	1	1	1	1	3	1	11	1	0	1	10	11	14	8	14	8	6	6	0	2	2	1.063092	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	87011																																													
FR04121764	36	9264	87	7	3	2	1	67	5	1	1	2	5	2	0	3	3	1	0	0	0	0	0	0	1	1	4	2	4	2	3	1	7	2	0	2	10	0	14	8	14	8	6	6	0	2	3	1.123662	1	1	0	0	1	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	87011																																													
FR04121765	36	9265	87	7	3	2	2	70	5	1	1	1	5	2	0	2	3	1	0	0	0	0	0	0	2	3	4	2	4	2	3	1	6	1	1	1	9	0	14	8	14	8	6	6	0	2	2	0.683104	1	1	1	0	0	1	0	0	0	1	0	0	0	0	3	2	2	2	4	1	0	0	0	11	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	87011																																													
FR04121766	36	9266	87	7	3	2	2	31	2	3	2	4	3	2	0	2	3	2	5	2	0	1	6	1	2	2	4	2	7	3	4	2	11	1	0	2	10	0	10	5	14	8	4	6	0	2	2	1.120082	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87011																																													
FR04121767	36	9267	87	7	3	2	2	80	5	1	1	1	5	1	2	0	0	1	0	0	0	0	0	0	2	3	2	2	2	2	4	2	11	0	0	1	1	0	14	8	14	8	6	6	0	2	1	0.683104	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87011																																													
FR04121768	36	9268	87	7	3	2	2	19	1	3	2	4	8	0	0	0	0	0	1	2	0	2	5	1	2	2	3	2	7	3	3	1	5	2	0	2	0	12	13	6	12	2	6	5	0	2	3	0.890263	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	2	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	87011																																													
FR04121769	36	9269	87	7	3	2	2	32	2	2	2	3	10	0	0	0	0	0	1	2	0	1	3	1	1	1	3	2	4	2	3	1	5	1	0	1	0	10	15	9	10	5	6	4	1	1	3	0.871099	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	87011																																													
